line_id	token	lemma	pos	
A_M2_14_178	hem	hij	pron(pers,3,sing)	
A_M2_14_178	god	god	n(prop)	
A_M2_14_178	hoyr	oir	n(sing)	
A_M2_14_178	beriede	beraden	v(fin,past,lex)	
A_M2_14_179	al	al	conj(subord)	
A_M2_14_179	dogheder	dogen+daar	v(fin,pres,lex)+pronadv(prep)	
A_M2_14_179	omme	om	pronadv(prep)	
A_M2_14_179	somich	sommig	pron(indef)	
A_M2_14_179	torment	torment	n(sing)	
A_M2_14_180	sulc	zulk	pron(dem)	
A_M2_14_180	alse	als	conj(comp)	
A_M2_14_180	minne	min	n(sing)	
A_M2_14_180	der	de	art(def)	
A_M2_14_180	ioghet	jeugd	n(sing)	
A_M2_14_180	sent	zenden	v(fin,pres,lex)	
A_M2_14_181	wie	wie	pron(inter)	
A_M2_14_181	waest	zijn+het	v(fin,past,aux_cop)+pron(pers,3,sing)	
A_M2_14_181	diere	die+daar	pron(rel)+pronadv(prep)	
A_M2_14_181	omme	om	pronadv(prep)	
A_M2_14_181	messciede	misschieden	v(fin,past,lex)	
A_M2_14_182	ghelijc	gelijk	conj(comp)	
A_M2_14_182	heidinen	heiden	adj()	
A_M2_14_182	diede	diet	n(sing)	
A_M2_15_183	abraham	abraham	n(prop)	
A_M2_15_183	was	zijn	v(fin,past,aux_cop)	
A_M2_15_183	versaren	vrouw+sara	n(sing)+n(prop)	
A_M2_15_183	man	man	n(sing)	
A_M2_15_184	doe	toen	conj(subord)	
A_M2_15_184	sine	zijn	pron(poss)	
A_M2_15_184	amie	amie	n(sing)	
A_M2_15_184	heffen	heffen	v(infin)	
A_M2_15_184	began	beginnen	v(fin,past,aux_cop)	
A_M2_15_185	bouen	boven	adp()	
A_M2_15_185	haerre	haar	pron(poss)	
A_M2_15_185	vrouwen	vrouw	n(sing)	
A_M2_15_186	daer	daar	adv(rel)	
A_M2_15_186	hen	ne	adv(neg)	
A_M2_15_186	was	zijn	v(fin,past,aux_cop)	
A_M2_15_186	gheen	geen	pron(indef)	
A_M2_15_186	houden	houden	v(infin)	
A_M2_15_186	an	aan	adp()	
A_M2_15_187	hine	hij+ne	pron(pers,3,sing)+adv(neg)	
A_M2_15_187	deedse	doen+zij	v(fin,past,lex)+pron(pers,3,sing)	
A_M2_15_187	wech	weg	v(prtcl)	
A_M2_15_187	want	want	conj(coord)	
A_M2_15_187	redene	reden	n(sing)	
A_M2_15_187	vernam	vernemen	v(fin,past,lex)	
A_M2_15_188	ende	en	conj(coord)	
A_M2_15_188	sine	zijn	pron(poss)	
A_M2_15_188	herte	hart	n(sing)	
A_M2_15_188	vultrouwen	vol+trouw	adj()+n(sing)	
A_M2_15_189	gheen	geen	pron(indef)	
A_M2_15_189	edel	edel	adj()	
A_M2_15_189	man	man	n(sing)	
A_M2_15_189	no	noch	conj(coord)	
A_M2_15_189	wijs	wijs	adj()	
A_M2_15_189	en	ne	adv(neg)	
A_M2_15_189	can	kunnen	v(fin,pres,aux_cop)	
A_M2_15_190	minnen	minnen	v(infin)	
A_M2_15_190	sonder	zonder	adp()	
A_M2_15_190	redene	reden	n(sing)	
A_M2_15_190	dan	dan	adv(gener)	
A_M2_15_191	dit	dit	pron(dem)	
A_M2_15_191	mach	mogen	v(fin,pres,aux_cop)	
A_M2_15_191	men	men	pron(indef)	
A_M2_15_191	wel	wel	adv(gener)	
A_M2_15_191	bescouwen	beschouwen	v(infin)	
A_M2_15_192	sulke	zulk	pron(dem)	
A_M2_15_192	minres	minnaar	n(plu)	
A_M2_15_192	ghenieten	genieten	v(infin)	
A_M2_15_192	den	de	art(def)	
A_M2_15_192	ban	ban	n(sing)	
A_M2_15_193	die	die	pron(rel)	
A_M2_15_193	metter	met+de	adp()+art(def)	
A_M2_15_193	mesdaet	misdaad	n(sing)	
A_M2_15_193	maken	maken	v(fin,pres,lex)	
A_M2_15_193	ghespan	gespan	n(sing)	
A_M2_15_194	die	die	pron(rel)	
A_M2_15_194	minres	minnaar	n(plu)	
A_M2_15_194	willic	willen+ik	v(fin,pres,aux_cop)+pron(pers,1,sing)	
A_M2_15_194	blouwen	blouwen	v(infin)	
A_M2_15_195	want	want	conj(coord)	
A_M2_15_195	dats	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	
A_M2_15_195	minne	min	n(sing)	
A_M2_15_195	vul	vol	adj()	
A_M2_15_195	rouwen	rouw	n(sing)	
A_M2_16_196	of	of	conj(coord)	
A_M2_16_196	ic	ik	pron(pers,1,sing)	
A_M2_16_196	dan	dan	adv(dem)	
A_M2_16_196	sette	zetten	v(fin,past,lex)	
A_M2_16_196	minen	mijn	pron(poss)	
A_M2_16_196	sin	zin	n(sing)	
A_M2_16_197	daer	daar	adv(rel)	
A_M2_16_197	ic	ik	pron(pers,1,sing)	
A_M2_16_197	en	ne	adv(neg)	
A_M2_16_197	mach	mogen	v(fin,pres,aux_cop)	
A_M2_16_197	meer	meer	num(indef)	
A_M2_16_197	no	noch	conj(coord)	
A_M2_16_197	min	min	adv(gener)	
A_M2_16_198	an	aan	adp()	
A_M2_16_198	winnen	winnen	v(fin,pres,lex)	
A_M2_16_198	dan	dan	conj(comp)	
A_M2_16_198	al	al	pron(indef)	
A_M2_16_198	scade	schade	n(sing)	
A_M2_16_199	ende	en	conj(subord)	
A_M2_16_199	mi	ik	pron(pers,1,sing)	
A_M2_16_199	eene	een	art(indef)	
A_M2_16_199	andere	ander	pron(indef)	
A_M2_16_199	so	zo	adv(resum)	
A_M2_16_199	heuet	hebben	v(fin,pres,aux_cop)	
A_M2_16_199	jn	in	v(prtcl)	
A_M2_16_200	dat	dat	conj(subord)	
A_M2_16_200	soe	zij	pron(pers,3,sing)	
A_M2_16_200	haer	haar	pron(refl,3,sing)	
A_M2_16_200	seluen	zelf	pron(dem)	
A_M2_16_200	ende	en	conj(coord)	
A_M2_16_200	al	al	pron(indef)	
A_M2_16_200	ghewin	gewin	n(sing)	
A_M2_16_201	mij	ik	pron(pers,1,sing)	
A_M2_16_201	jan	gunnen	v(fin,past,lex)	
A_M2_16_201	vro	vroeg	adv(gener)	
A_M2_16_201	ende	en	conj(coord)	
A_M2_16_201	spade	spade	adv(gener)	
A_M2_16_202	mi	ik	pron(pers,1,sing)	
A_M2_16_202	dincke	dunken	v(fin,pres,aux_cop)	
A_M2_16_202	dat	dat	conj(subord)	
A_M2_16_202	ic	ik	pron(pers,1,sing)	
A_M2_16_202	meer	meer	adv(gener)	
A_M2_16_202	sculdich	schuldig	adj()	
A_M2_16_202	bin	zijn	v(fin,pres,aux_cop)	
A_M2_16_203	hare	zij	pron(pers,3,sing)	
A_M2_16_203	die	die	pron(rel)	
A_M2_16_203	mi	ik	pron(pers,1,sing)	
A_M2_16_203	coes	kiezen	v(fin,past,lex)	
A_M2_16_203	int	in+het	adp()+art(def)	
A_M2_16_203	beghin	begin	n(sing)	
A_M2_16_204	ende	en	conj(coord)	
A_M2_16_204	ane	aan	adp()	
A_M2_16_204	mi	ik	pron(pers,1,sing)	
A_M2_16_204	bliuet	blijven	v(fin,pres,aux_cop)	
A_M2_16_204	ghestade	gestade	adj()	
A_M2_16_205	dan	dan	conj(comp)	
A_M2_16_205	hare	zij	pron(pers,3,sing)	
A_M2_16_205	die	die	pron(rel)	
A_M2_16_205	fierlike	fierlijk	adv(gener)	
A_M2_16_205	haren	haar	pron(poss)	
A_M2_16_205	kin	kin	n(sing)	
A_M2_16_206	te	te	adp()	
A_M2_16_206	mi	ik	pron(pers,1,sing)	
A_M2_16_206	waert	waart	adv(gener)	
A_M2_16_206	draghet	dragen	v(fin,pres,lex)	
A_M2_16_206	ende	en	conj(coord)	
A_M2_16_206	haer	haar	pron(poss)	
A_M2_16_206	ghespin	gespin	n(sing)	
A_M2_16_207	van	van	adp()	
A_M2_16_207	minnen	min	n(prop)	
A_M2_16_207	els	els	adv(gener)	
A_M2_16_207	draghet	dragen	v(fin,pres,lex)	
A_M2_16_207	te	te	adp()	
A_M2_16_207	zade	zaad	n(sing)	
A_M2_16_208	ende	en	conj(coord)	
A_M2_16_208	diere	die+daar	pron(rel)+pronadv(prep)	
A_M2_16_208	ic	ik	pron(pers,1,sing)	
A_M2_16_208	omme	om	pronadv(prep)	
A_M2_16_208	niet	niet	adv(neg)	
A_M2_16_208	bade	bidden	v(fin,past,lex)	
A_M2_17_209	iacop	jacob	n(prop)	
A_M2_17_209	of	of	conj(subord)	
A_M2_17_209	ghi	gij	pron(pers,2,sing)	
A_M2_17_209	niet	niet	adv(neg)	
A_M2_17_209	en	ne	adv(neg)	
A_M2_17_209	acht	achten	v(fin,pres,lex)	
A_M2_17_210	eexempele	exempel	n(plu)	
A_M2_17_210	die	die	pron(rel)	
A_M2_17_210	ic	ik	pron(pers,1,sing)	
A_M2_17_210	vort	voort	v(prtcl)	
A_M2_17_210	hebbe	hebben	v(fin,pres,aux_cop)	
A_M2_17_210	bracht	brengen	v(participle,past)	
A_M2_17_211	ic	ik	pron(pers,1,sing)	
A_M2_17_211	wille	willen	v(fin,pres,aux_cop)	
A_M2_17_211	te	te	adp()	
A_M2_17_211	bybele	bijbel	n(prop)	
A_M2_17_211	keeren	keren	v(infin)	
A_M2_17_212	die	de	art(def)	
A_M2_17_212	minne	min	n(sing)	
A_M2_17_212	hadde	hebben	v(fin,past,lex)	
A_M2_17_212	ouer	over	adp()	
A_M2_17_212	adame	adam	n(prop)	
A_M2_17_212	macht	macht	n(sing)	
A_M2_17_213	soe	zij	pron(pers,3,sing)	
A_M2_17_213	verwanne	verwinnen	v(fin,past,lex)	
A_M2_17_213	met	met	adp()	
A_M2_17_213	harer	haar	pron(poss)	
A_M2_17_213	macht	macht	n(sing)	
A_M2_17_214	den	de	art(def)	
A_M2_17_214	vroetsten	vroed	adj()	
A_M2_17_214	van	van	adp()	
A_M2_17_214	allen	al	pron(indef)	
A_M2_17_214	heeren	heer	n(plu)	
A_M2_17_215	van	van	adp()	
A_M2_17_215	hem	hij	pron(pers,3,sing)	
A_M2_17_215	sijn	zijn	v(fin,pres,aux_cop)	
A_M2_17_215	wi	wij	pron(pers,1,plu)	
A_M2_17_215	alle	al	pron(indef)	
A_M2_17_215	ghewracht	gewerken	v(participle,past)	
A_M2_17_216	so	zo	adv(resum)	
A_M2_17_216	eist	zijn+het	v(fin,pres,aux_cop)+pron(pers,3,sing)	
A_M2_17_216	recht	recht	adj()	
A_M2_17_216	dat	dat	conj(subord)	
A_M2_17_216	hem	hij	pron(pers,3,sing)	
A_M2_17_216	elc	elk	pron(indef)	
A_M2_17_216	slacht	slachten	v(fin,pres,lex)	
A_M2_17_217	men	men	pron(indef)	
A_M2_17_217	maghet	mogen+het	v(fin,pres,aux_cop)+pron(pers,3,sing)	
A_M2_17_217	wel	wel	adv(gener)	
A_M2_17_217	doen	doen	v(infin)	
A_M2_17_217	met	met	adp()	
A_M2_17_217	eeren	eer	n(sing)	
A_M2_17_218	minne	min	n(sing)	
A_M2_17_218	ouer	over	adp()	
A_M2_17_218	redene	reden	n(sing)	
A_M2_17_218	verwacht	vervachten	v(fin,pres,lex)	
A_M2_17_219	wie	wie	pron(inter)	
A_M2_17_219	sore	zo+daar	adv(gener)+pronadv(dem)	
A_M2_17_219	omme	om	pronadv(dem)	
A_M2_17_219	weent	wenen	v(fin,pres,lex)	
A_M2_17_219	of	of	conj(coord)	
A_M2_17_219	lacht	lachen	v(fin,pres,lex)	
A_M2_17_220	vrouwe	vrouw	n(sing)	
A_M2_17_220	yeue	eva	n(prop)	
A_M2_17_220	moestem	moeten+hij	v(fin,past,aux_cop)+pron(pers,3,sing)	
A_M2_17_220	leeren	leren	v(infin)	
A_M2_17_221	sijn	zijn	pron(poss)	
A_M2_17_221	ontbeeren	ontberen	v(participle,past)	
A_M2_18_222	vvat	wat	pron(inter)	
A_M2_18_222	machte	macht	n(sing)	
A_M2_18_222	hadde	hebben	v(fin,past,aux_cop)	
A_M2_18_222	samsoen	simson	n(prop)	
A_M2_18_223	of	of	conj(coord)	
A_M2_18_223	dauid	david	n(prop)	
A_M2_18_223	of	of	conj(coord)	
A_M2_18_223	salomoen	salomo	n(prop)	
A_M2_18_224	ieghen	jegen	adp()	
A_M2_18_224	die	de	art(def)	
A_M2_18_224	cracht	kracht	n(sing)	
A_M2_18_224	van	van	adp()	
A_M2_18_224	minnen	min	n(sing)	
A_M2_18_225	daer	daar	pronadv(dem)	
A_M2_18_225	ne	ne	adv(neg)	
A_M2_18_225	es	zijn	v(fin,pres,lex)	
A_M2_18_225	toe	toe	pronadv(dem)	
A_M2_18_225	recht	recht	adj()	
A_M2_18_225	toe	toe	adv(gener)	
A_M2_18_225	gheen	geen	pron(indef)	
A_M2_18_225	doen	doen	v(infin)	
A_M2_18_226	sorobabel	sorobabel	n(prop)	
A_M2_18_226	in	in	adp()	
A_M2_18_226	sijn	zijn	pron(poss)	
A_M2_18_226	sermoen	sermoen	n(sing)	
A_M2_18_227	doet	doen	v(fin,pres,aux_cop)	
A_M2_18_227	ons	wij	pron(pers,1,plu)	
A_M2_18_227	wel	wel	adv(gener)	
A_M2_18_227	bekinnen	bekennen	v(infin)	
A_M2_18_228	dat	dat	conj(subord)	
A_M2_18_228	wien	wie	pron(inter)	
A_M2_18_228	so	zo	adv(resum)	
A_M2_18_228	vrouwen	vrouw	n(plu)	
A_M2_18_228	minne	min	n(sing)	
A_M2_18_228	ontspoen	ontspanen	v(infin)	
A_M2_18_229	hine	hij+ne	pron(pers,3,sing)+adv(neg)	
A_M2_18_229	mochte	mogen	v(fin,past,aux_cop)	
A_M2_18_229	nemmermeer	nimmermeer	adv(gener)	
A_M2_18_229	gheroen	geroe‘n	v(infin)	
A_M2_18_230	in	in	adp()	
A_M2_18_230	siere	zijn	pron(poss)	
A_M2_18_230	herten	hart	n(sing)	
A_M2_18_230	binnen	binnen	adv(gener)	
A_M2_18_231	hine	hij+ne	pron(pers,3,sing)+adv(neg)	
A_M2_18_231	moeste	moeten	v(fin,past,aux_cop)	
A_M2_18_231	al	al	pron(indef)	
A_M2_18_231	sinen	zijn	pron(poss)	
A_M2_18_231	sin	zin	n(sing)	
A_M2_18_231	ondoen	ontdoen	v(infin)	
A_M2_18_232	ende	en	conj(coord)	
A_M2_18_232	volghen	volgen	v(fin,pres,lex)	
A_M2_18_232	hare	zij	pron(pers,3,sing)	
A_M2_18_232	al	al	conj(subord)	
A_M2_18_232	ware	zijn	v(fin,past,aux_cop)	
A_M2_18_232	so	zij	pron(pers,3,plu)	
A_M2_18_232	ghevloen	vlieden	v(participle,past)	
A_M2_18_233	oft	of	conj(coord)	
A_M2_18_233	hem	hij	pron(refl,3,sing)	
A_M2_18_233	seluen	zelf	pron(indef)	
A_M2_18_233	ontsinnen	ontzinnen	v(infin)	
A_M2_18_234	hier+toe	hiertoe	pronadv(dem)	
A_M2_18_234	es	zijn	v(fin,pres,aux_cop)	
A_M2_18_234	gheen	geen	pron(indef)	
A_M2_18_234	verwinnen	verwinnen	v(infin)	
A_M2_19_235	iacop	jacob	n(prop)	
A_M2_19_235	sech	zeggen	v(imp)	
A_M2_19_235	verstaestu	verstaan+du	v(fin,past,lex)+pron(pers,2,sing)	
A_M2_19_235	niet	niet	adv(neg)	
A_M2_19_236	dat	dat	conj(subord)	
A_M2_19_236	dit	dit	pron(dem)	
A_M2_19_236	wort	woord	n(sing)	
A_M2_19_236	amor	amor	n(prop)	
A_M2_19_236	bediet	beduiden	v(fin,pres,lex)	
A_M2_19_237	dat	dat	pron(rel)	
A_M2_19_237	in	in	adp()	
A_M2_19_237	dietsch	diets	n(prop)	
A_M2_19_237	luudt	luiden	v(fin,pres,lex)	
A_M2_19_237	minne	min	n(sing)	
A_M2_19_238	elc	elk	pron(indef)	
A_M2_19_238	letterkijn	lettertje	n(sing)	
A_M2_19_238	diet	die+het	pron(rel)+pron(pers,3,sing)	
A_M2_19_238	wel	wel	adv(gener)	
A_M2_19_238	besiet	bezien	v(fin,pres,lex)	
A_M2_19_239	hout	houden	v(fin,pres,lex)	
A_M2_19_239	in	in	v(prtcl)	
A_M2_19_239	een	een	art(indef)	
A_M2_19_239	wort	woord	adj()	
A_M2_19_239	sinne	zinnen	v(imp)	
A_M2_19_239	bespiet	bespieden	v(imp)	
A_M2_19_240	der	de	art(def)	
A_M2_19_240	minnen	min	n(sing)	
A_M2_19_240	cracht	kracht	n(sing)	
A_M2_19_240	daer+inne	daarin	pronadv(dem)	
A_M2_19_241	aldus	aldus	adv(dem)	
A_M2_19_241	ontbindet	ontbinden	v(fin,pres,lex)	
A_M2_19_241	latijndsche	latijns	adj()	
A_M2_19_241	diet	diet	n(sing)	
A_M2_19_242	porringhe	porring	n(sing)	
A_M2_19_242	die	die	pron(rel)	
A_M2_19_242	den	de	art(def)	
A_M2_19_242	sin	zin	n(sing)	
A_M2_19_242	wech+tyet	wegtijgen	v(fin,pres,lex)	
A_M2_19_243	ditser	die+dat+zeer	pron(rel)+pron(dem)+n(sing)	
A_M2_19_243	een	een	art(indef)	
A_M2_19_243	ten	te+de	adp()+art(def)	
A_M2_19_243	beghinne	begin	n(sing)	
A_M2_19_244	entie	en+die	conj(coord)+pron(dem)	
A_M2_19_244	redene	reden	n(sing)	
A_M2_19_244	tontmoetene	te+ontmoeten	adp()+v(infin)	
A_M2_19_244	pliet	plegen	v(fin,pres,lex)	
A_M2_19_245	aldus	aldus	adv(dem)	
A_M2_19_245	ontbant	ontbinden	v(fin,past,lex)	
A_M2_19_245	ende	en	conj(coord)	
A_M2_19_245	besciet	bescheiden	v(fin,past,lex)	
A_M2_19_246	mijn	mijn	pron(poss)	
A_M2_19_246	meester	meester	n(sing)	
A_M2_19_246	als	als	conj(subord)	
A_M2_19_246	ict	ik+het	pron(pers,1,sing)+pron(pers,3,sing)	
A_M2_19_246	kinne	kennen	v(fin,pres,lex)	
A_M2_19_247	of	of	conj(coord)	
A_M2_19_247	mijn	mijn	pron(poss)	
A_M2_19_247	verstaen	verstaan	v(infin)	
A_M2_19_247	es	zijn	v(fin,pres,aux_cop)	
A_M2_19_247	dinne	dun	adj()	
A_M2_20_248	of	of	conj(subord)	
A_M2_20_248	dit	dit	pron(dem)	
A_M2_20_248	minne	min	n(sing)	
A_M2_20_248	es	zijn	v(fin,pres,aux_cop)	
A_M2_20_248	alset	als+het	conj(comp)+pron(pers,3,sing)	
A_M2_20_248	es	zijn	v(fin,pres,aux_cop)	
A_M2_20_249	wes	wezen	v(imp)	
A_M2_20_249	des	dat	pron(dem)	
A_M2_20_249	seker	zeker	adj()	
A_M2_20_249	ende	en	conj(coord)	
A_M2_20_249	ghewes	gewis	adj()	
A_M2_20_250	ic	ik	pron(pers,1,sing)	
A_M2_20_250	volghes	volgen	v(fin,pres,lex)	
A_M2_20_250	minen	mijn	pron(poss)	
A_M2_20_250	eersten	eerst	num(ord)	
A_M2_20_250	worde	woord	n(sing)	
A_M2_20_251	ouer	over	adp()	
A_M2_20_251	waerheit	waarheid	n(sing)	
A_M2_20_251	lijc	lijden+ik	v(fin,pres,lex)+pron(pers,1,sing)	
A_M2_20_251	des	dat	pron(dem)	
A_M2_20_252	soene	zij+ne	pron(pers,3,sing)+adv(neg)	
A_M2_20_252	smaecter	smaken	v(fin,pres,lex)	
A_M2_20_252	zwert	zwaard	n(sing)	
A_M2_20_252	no	noch	conj(coord)	
A_M2_20_252	mes	mes	n(sing)	
A_M2_20_253	die	die	pron(rel)	
A_M2_20_253	mi	ik	pron(pers,1,sing)	
A_M2_20_253	therte	dat+hart	art(def)+n(sing)	
A_M2_20_253	dor+borde	doorboren	v(fin,past,lex)	
A_M2_20_254	herte	hart	n(sing)	
A_M2_20_254	nemmermeer	nimmermeer	adv(neg)	
A_M2_20_254	ghenes	genezen	adj()	
A_M2_20_255	no	noch	conj(coord)	
A_M2_20_255	gherust	gerust	adj()	
A_M2_20_255	no	noch	conj(coord)	
A_M2_20_255	ghetes	getes	adj()	
A_M2_20_256	lieghic	liegen+ik	v(fin,pres,lex)+pron(pers,1,sing)	
A_M2_20_256	van	van	adp()	
A_M2_20_256	eenen	een	num(card)	
A_M2_20_256	worde	woord	n(sing)	
A_M2_20_257	prouf	proeven	v(imp)	
A_M2_20_257	dattu	dat+du	pron(rel)+pron(pers,2,sing)	
A_M2_20_257	wilt	willen	v(fin,pres,lex)	
A_M2_20_257	jacop	jacob	n(prop)	
A_M2_20_257	ende	en	conj(coord)	
A_M2_20_257	les	lezen	v(imp)	
A_M2_20_258	dies	dat	pron(dem)	
A_M2_20_258	es	zijn	v(fin,pres,aux_cop)	
A_M2_20_258	mijn	mijn	pron(poss)	
A_M2_20_258	herte	hart	n(sing)	
A_M2_20_258	wel	wel	adv(gener)	
A_M2_20_258	gheles	geles	adj()	
A_M2_20_259	dat	dat	conj(subord)	
A_M2_20_259	ic	ik	pron(pers,1,sing)	
A_M2_20_259	mi	mij	pron(refl,1,sing)	
A_M2_20_259	eer	eer	adv(gener)	
A_M2_20_259	vermorde	vermoorden	v(fin,past,lex)	
A_M2_20_260	eer	eer	conj(subord)	
A_M2_20_260	icse	ik+zij	pron(pers,1,sing)+pron(pers,3,sing)	
A_M2_20_260	steruen	sterven	v(infin)	
A_M2_20_260	horde	horen	v(fin,past,aux_cop)	
A_M2_21_261	martijn	martijn	n(prop)	
A_M2_21_261	ruut	ruid	adj()	
A_M2_21_261	gramarien	grammarijn	n(prop)	
A_M2_21_262	du	du	pron(pers,2,sing)	
A_M2_21_262	pleghes	plegen	v(fin,pres,lex)	
A_M2_21_262	dies	dat	pron(dem)	
A_M2_21_262	rude	ruid	adj()	
A_M2_21_262	liede	lieden	n(plu)	
A_M2_21_262	plien	plegen	v(fin,pres,lex)	
A_M2_21_263	diet	die+dat	pron(rel)+arf(def)	
A_M2_21_263	ware	waar	n(sing)	
A_M2_21_263	niet	niet	adv(neg)	
A_M2_21_263	wille	willen	v(fin,pres,aux_cop)	
A_M2_21_263	lyen	lijden	v(infin)	
A_M2_21_264	mesdaden	misdaad	n(plu)	
A_M2_21_264	die	die	pron(rel)	
A_M2_21_264	den	de	art(def)	
A_M2_21_264	wisen	wijs	adj()	
A_M2_21_264	messchien	misschieden	v(fin,pres,lex)	
A_M2_21_265	salmen	zullen+men	v(fin,pres,aux_cop)+pron(indef)	
A_M2_21_265	niet	niet	adv(neg)	
A_M2_21_265	in	in	adp()	
A_M2_21_265	exemple	exempel	n(sing)	
A_M2_21_265	tyen	tijgen	v(infin)	
A_M2_21_266	maer	maar	conj(coord)	
A_M2_21_266	gode	god	n(sing)	
A_M2_21_266	benedyen	benedijen	v(infin)	
A_M2_21_267	die	die	pron(rel)	
A_M2_21_267	ons	wij	pron(pers,1,plu)	
A_M2_21_267	daer+bi	daarbij	pronadv(dem)	
A_M2_21_267	leert	leren	v(fin,pres,lex)	
A_M2_21_267	sonder	zonder	adp()	
A_M2_21_267	vlien	vlieden	v(infin)	
A_M2_21_268	ende	en	conj(coord)	
A_M2_21_268	vp	op	adp()	
A_M2_21_268	gherechte	gerecht	adj()	
A_M2_21_268	minne	min	n(sing)	
A_M2_21_268	zien	zien	v(infin)	
A_M2_21_269	ic	ik	pron(pers,1,sing)	
A_M2_21_269	zwerdi	zweren+du	v(fin,past,lex)+pron(pers,2,sing)	
A_M2_21_269	dat	dat	conj(subord)	
A_M2_21_269	bi	bij	adp()	
A_M2_21_269	marien	maria	n(prop)	
A_M2_21_270	dat	dat	conj(subord)	
A_M2_21_270	ic	ik	pron(pers,1,sing)	
A_M2_21_270	di	du	pron(pers,2,sing)	
A_M2_21_270	doe	doen	v(fin,pres,lex)	
A_M2_21_270	noch	nog	adv(gener)	
A_M2_21_270	heden	heden	adv(gener)	
A_M2_21_270	ghien	gie‘n	v(infin)	
A_M2_21_271	met	met	adp()	
A_M2_21_271	mi	ik	pron(pers,1,sing)	
A_M2_21_271	oftu	of+du	conj(subord)+pron(pers,2,sing)	
A_M2_21_271	best	zijn	v(fin,pres,aux_cop)	
A_M2_21_271	een	een	art(indef)	
A_M2_21_271	paijen	pajien	n(sing)	
A_M2_21_272	ofte	of	conj(coord)	
A_M2_21_272	in	in	adp()	
A_M2_21_272	heresien	heresie	n(sing)	
A_M2_21_273	of	of	conj(coord)	
A_M2_21_273	van	van	adp()	
A_M2_21_273	sduuels	de+duivel	art(def)+n(sing)	
A_M2_21_273	partien	partij	n(plu)	
A_M2_21_274	nu	nu	adv(dem)	
A_M2_21_274	hore	horen	v(imp)	
A_M2_21_274	na	na	adp()	
A_M2_21_274	mi	ik	pron(pers,1,sing)	
A_M2_21_274	ende	en	conj(coord)	
A_M2_21_274	verstant	verstaan	v(imp)	
A_M2_22_275	wie	wie	pron(inter)	
A_M2_22_275	was	zijn	v(fin,past,aux_cop)	
A_M2_22_275	die	die	pron(rel)	
A_M2_22_275	eerst	eerst	adv(gener)	
A_M2_22_275	minne	min	n(sing)	
A_M2_22_275	vant	vinden	v(fin,past,aux_cop)	
A_M2_22_276	dan	dan	conj(comp)	
A_M2_22_276	god	god	n(prop)	
A_M2_22_276	die	die	pron(rel)	
A_M2_22_276	selue	zelf	pron(dem)	
A_M2_22_276	es	zijn	v(fin,pres,aux_cop)	
A_M2_22_276	minne	min	n(sing)	
A_M2_22_277	al	al	pron(indef)	
A_M2_22_277	dat	dat	pron(rel)	
A_M2_22_277	oint	ooit	adv(indef)	
A_M2_22_277	maecte	maken	v(fin,past,lex)	
A_M2_22_277	sine	zijn	pron(poss)	
A_M2_22_277	hant	hand	n(sing)	
A_M2_22_278	al	al	pron(indef)	
A_M2_22_278	minnet	minnen	v(fin,pres,lex)	
A_M2_22_278	sire	zijn	pron(poss)	
A_M2_22_278	herten	hart	n(sing)	
A_M2_22_278	bant	band	n(sing)	
A_M2_22_279	met	met	adp()	
A_M2_22_279	besceedenen	bescheiden	adj()	
A_M2_22_279	sinne	zin	n(sing)	
A_M2_22_280	ia	ja	interj()	
A_M2_22_280	lucifer	lucifer	n(prop)	
A_M2_22_280	den	de	art(def)	
A_M2_22_280	helschen	hels	adj()	
A_M2_22_280	viant	vijand	n(sing)	
A_M2_22_281	ne	ne	adv(neg)	
A_M2_22_281	haet	haten	v(fin,pres,aux_cop)	
A_M2_22_281	hi	hij	pron(pers,3,sing)	
A_M2_22_281	niet	niet	adv(neg)	
A_M2_22_281	dats	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	
A_M2_22_281	becant	bekend	adj()	
A_M2_22_282	noch	noch	conj(coord)	
A_M2_22_282	en	ne	adv(neg)	
A_M2_22_282	dede	doen	v(fin,past,lex)	
A_M2_22_282	van	van	adp()	
A_M2_22_282	beghinne	begin	n(sing)	
A_M2_22_283	dat	dat	conj(subord)	
A_M2_22_283	hi	hij	pron(pers,3,sing)	
A_M2_22_283	sit	zitten	v(fin,pres,lex)	
A_M2_22_283	inder	in+de	adp()+art(def)	
A_M2_22_283	hellen	hel	n(sing)	
A_M2_22_283	brant	brand	n(sing)	
A_M2_22_284	dat	dat	pron(dem)	
A_M2_22_284	dede	doen	v(fin,past,lex)	
A_M2_22_284	der	de	art(def)	
A_M2_22_284	houerden	hovaart	n(sing)	
A_M2_22_284	pont	pond	n(sing)	
A_M2_22_285	der	de	art(def)	
A_M2_22_285	helscher	hels	adj()	
A_M2_22_285	coninghinnen	koningin	n(sing)	
A_M2_22_286	daer	daar	adv(dem)	
A_M2_22_286	bliuet	blijven	v(fin,pres,lex)	
A_M2_22_286	hi	hij	pron(pers,3,sing)	
A_M2_22_286	altoes	altoos	adv(gener)	
A_M2_22_286	inne	in	adp()	
A_M2_23_287	dat	dat	conj(subord)	
A_M2_23_287	dit	dit	pron(dem)	
A_M2_23_287	waer	waar	adj()	
A_M2_23_287	es	zijn	v(fin,pres,aux_cop)	
